"order_id","customer_id","order_date","delivery_date","status","total_amount","delivery_address","promo_code","payment_method"
11970,397,2024-09-10 15:27:00.000,"2024-09-11",delivered,167.51,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 24",FRESH20,card
11971,780,2024-09-20 10:46:00.000,"2024-09-21",delivered,283.91,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 66",,sbp
11972,1252,2024-10-29 10:05:00.000,"2024-10-30",delivered,458.27,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 44",SUMMER15,sbp
11973,120,2024-11-01 19:08:00.000,"2024-11-02",delivered,93.18,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 89",SUMMER15,sbp
11974,824,2024-07-01 19:41:00.000,"2024-07-02",delivered,1594.95,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 86",,sbp
11975,2298,2024-04-24 13:51:00.000,"2024-04-25",delivered,1343.72,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 25",FRESH20,sbp
11976,1166,2024-01-21 20:16:00.000,"2024-01-22",delivered,2640.65,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 62",FRESH20,sbp
11977,329,2024-06-01 10:33:00.000,"2024-06-02",delivered,1588.04,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 72",SUMMER15,card
11978,474,2024-08-04 19:18:00.000,"2024-08-05",cancelled,1316.89,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 52",,sbp
11979,1651,2024-12-01 09:15:00.000,"2024-12-02",delivered,1100.54,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 45",FRESH20,cash
11980,1439,2024-06-27 10:28:00.000,"2024-06-28",delivered,1182.01,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 89",FRESH20,cash
11981,21,2024-08-08 11:51:00.000,"2024-08-09",delivered,2881.11,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 25",SUMMER15,card
11982,1793,2024-01-18 15:26:00.000,"2024-01-19",delivered,1987.21,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 3",FRESH20,sbp
11983,1638,2024-05-15 15:18:00.000,"2024-05-16",delivered,1623.04,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 93",SUMMER15,sbp
11984,251,2024-04-19 11:14:00.000,"2024-04-20",delivered,140.72,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 42",,sbp
11985,735,2024-05-24 19:23:00.000,"2024-05-25",delivered,642.06,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 37",WELCOME10,card
11986,32,2024-11-26 12:13:00.000,"2024-11-27",delivered,1480.54,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 9",SUMMER15,sbp
11987,2276,2024-04-24 19:22:00.000,"2024-04-25",delivered,1172.3,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 92",WELCOME10,card
11988,1622,2024-05-10 08:10:00.000,"2024-05-11",delivered,205.21,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 25",SUMMER15,sbp
11989,893,2024-08-08 18:37:00.000,"2024-08-09",delivered,1325.2,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 90",,card
11990,709,2024-01-25 19:57:00.000,"2024-01-26",delivered,43.52,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 25",FRESH20,sbp
11991,362,2024-07-26 17:57:00.000,"2024-07-27",delivered,1258.63,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 40",FRESH20,card
11992,473,2024-10-22 19:16:00.000,"2024-10-23",delivered,1988.66,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 26",WELCOME10,card
11993,1161,2024-11-17 15:36:00.000,"2024-11-18",delivered,1241.43,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 22",FRESH20,card
11994,721,2024-03-10 08:24:00.000,"2024-03-11",delivered,648.89,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 64",,card
11995,613,2024-08-23 13:48:00.000,"2024-08-24",delivered,1615.52,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 79",SUMMER15,card
11996,1167,2024-11-28 13:09:00.000,"2024-11-29",delivered,1027.43,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 27",,card
11997,345,2024-07-17 20:50:00.000,"2024-07-18",delivered,682.95,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 61",,card
11998,1131,2024-10-01 16:23:00.000,"2024-10-02",delivered,373.77,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 91",WELCOME10,sbp
11999,1811,2024-08-03 11:52:00.000,"2024-08-04",delivered,259.38,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 87",,cash
12000,325,2024-02-21 19:18:00.000,"2024-02-22",delivered,1329.97,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 20",,sbp
12001,1151,2024-09-02 17:05:00.000,"2024-09-03",delivered,842.56,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 40",WELCOME10,card
12002,1806,2024-08-05 14:54:00.000,"2024-08-06",delivered,1839.49,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 38",FRESH20,card
12003,1901,2024-05-23 10:52:00.000,"2024-05-24",delivered,872.25,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 9",,card
12004,161,2024-09-28 19:29:00.000,"2024-09-29",delivered,2307.96,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 91",,card
12005,1274,2024-06-29 15:53:00.000,"2024-06-30",delivered,1337.55,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 38",SUMMER15,card
12006,2408,2024-08-04 19:04:00.000,"2024-08-05",delivered,2564.69,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 42",WELCOME10,card
12007,1362,2024-08-20 13:55:00.000,"2024-08-21",delivered,1384.31,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 55",WELCOME10,cash
12008,1901,2024-07-14 16:30:00.000,"2024-07-15",delivered,1681.72,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 99",FRESH20,sbp
12009,902,2024-07-13 13:28:00.000,"2024-07-14",delivered,587.06,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 19",,cash
12010,2403,2024-02-06 15:11:00.000,"2024-02-07",delivered,484.35,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 35",SUMMER15,card
12011,2491,2024-11-26 10:01:00.000,"2024-11-27",delivered,1162.19,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 1",,card
12012,1768,2024-11-10 19:06:00.000,"2024-11-11",delivered,1255.6,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 85",FRESH20,sbp
12013,835,2024-03-14 19:06:00.000,"2024-03-15",delivered,2025.95,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 51",WELCOME10,cash
12014,195,2024-07-31 08:38:00.000,"2024-08-01",delivered,1245.32,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 86",,card
12015,333,2024-03-07 13:04:00.000,"2024-03-08",delivered,64.68,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 56",WELCOME10,cash
12016,189,2024-10-27 08:02:00.000,"2024-10-28",delivered,984.87,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 99",FRESH20,cash
12017,1326,2024-02-13 14:56:00.000,"2024-02-14",delivered,1854.97,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 84",WELCOME10,card
12018,2291,2024-07-02 17:03:00.000,"2024-07-03",delivered,1752.07,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 33",,card
12019,1447,2024-06-16 13:48:00.000,"2024-06-17",delivered,1547.11,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 31",SUMMER15,cash
12020,1742,2024-08-05 13:11:00.000,"2024-08-06",delivered,1564.82,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 28",,card
12021,1456,2024-03-13 09:25:00.000,"2024-03-14",delivered,242.14,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 21",WELCOME10,card
12022,1788,2024-06-29 11:22:00.000,"2024-06-30",delivered,629.1,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 33",FRESH20,card
12023,1262,2024-06-21 15:35:00.000,"2024-06-22",delivered,481.99,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 39",,cash
12024,2399,2024-09-03 16:50:00.000,"2024-09-04",delivered,2465.63,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 50",SUMMER15,card
12025,1013,2024-01-22 13:58:00.000,"2024-01-23",delivered,917.06,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 96",,sbp
12026,865,2024-06-21 16:39:00.000,"2024-06-22",delivered,2600.76,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 5",,sbp
12027,1396,2024-04-09 20:19:00.000,"2024-04-10",delivered,960.93,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 35",FRESH20,card
12028,1965,2024-08-03 11:17:00.000,"2024-08-04",delivered,433.41,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 64",,card
12029,1590,2024-11-04 20:38:00.000,"2024-11-05",delivered,571.85,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 16",WELCOME10,cash
12030,912,2024-11-18 19:45:00.000,"2024-11-19",delivered,202.6,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 93",WELCOME10,sbp
12031,1106,2024-08-13 20:18:00.000,"2024-08-14",delivered,633.81,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 13",WELCOME10,card
12032,713,2024-01-09 20:03:00.000,"2024-01-10",confirmed,255.67,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 62",,card
12033,2400,2024-02-14 11:24:00.000,"2024-02-15",delivered,900.66,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 47",FRESH20,sbp
12034,1064,2024-07-25 15:07:00.000,"2024-07-26",delivered,2331.81,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 91",SUMMER15,cash
12035,1274,2024-01-28 12:28:00.000,"2024-01-29",delivered,527.67,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 94",WELCOME10,card
12036,1211,2024-11-11 12:06:00.000,"2024-11-12",confirmed,593.24,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 26",,card
12037,1978,2024-08-10 17:13:00.000,"2024-08-11",delivered,2248.66,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 96",,card
12038,1872,2024-07-06 17:56:00.000,"2024-07-07",delivered,1712.28,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 44",SUMMER15,card
12039,853,2024-08-12 10:41:00.000,"2024-08-13",delivered,2310.48,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 66",WELCOME10,cash
12040,43,2024-11-12 20:46:00.000,"2024-11-13",delivered,2082.05,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 74",FRESH20,sbp
12041,1931,2024-02-06 08:56:00.000,"2024-02-07",delivered,2033.47,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 12",FRESH20,card
12042,1355,2024-08-25 09:10:00.000,"2024-08-26",delivered,2049.48,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 65",SUMMER15,card
12043,1498,2024-09-26 10:28:00.000,"2024-09-27",delivered,1192.91,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 21",,cash
12044,207,2024-11-24 18:05:00.000,"2024-11-25",delivered,576.15,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 12",,card
12045,903,2024-08-24 11:45:00.000,"2024-08-25",delivered,2000.08,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 22",SUMMER15,card
12046,1513,2024-10-27 17:38:00.000,"2024-10-28",delivered,855.19,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 77",,sbp
12047,2367,2024-03-02 15:56:00.000,"2024-03-03",delivered,344.25,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 71",,cash
12048,1084,2024-05-23 10:37:00.000,"2024-05-24",delivered,1600.14,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 51",,card
12049,390,2024-06-27 10:16:00.000,"2024-06-28",delivered,1209.31,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 96",,card
12050,1900,2024-07-27 18:14:00.000,"2024-07-28",delivered,1128.82,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 20",,card
12051,1639,2024-08-26 10:18:00.000,"2024-08-27",delivered,736.32,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 50",SUMMER15,card
